  id type  new_id old_info                              img_name                                              img_cksum   img_size seg_name                                                                    seg_cksum   seg_size
 460 mut   366 A2_MHV_AxA_0088_Ceta_1681_1806           raw/mutant/A2_MHV_AxA_0088_Ceta_1681_1806.png         749369522    1213846 raw/mutant_seg/A2_MHV_AxA_0088_Ceta_1681_1806-muimage460_corrected.png     3534540248       4053
 461 mut    93 A2_MHV_AxA_0088_Ceta_2315_794            raw/mutant/A2_MHV_AxA_0088_Ceta_2315_794.png          322544648    1223348 raw/mutant_seg/A2_MHV_AxA_0088_Ceta_2315_794-muimage461_corrected.png      2306483888       2842
 462 mut   494 A2_MHV_AxA_0088_Ceta_3276_3535           raw/mutant/A2_MHV_AxA_0088_Ceta_3276_3535.png        2460631556    1225755 raw/mutant_seg/A2_MHV_AxA_0088_Ceta_3276_3535-muimage462_corrected.png      517413856       3250
 463 mut   253 A2_MHV_AxA_0088_Ceta_647_1156            raw/mutant/A2_MHV_AxA_0088_Ceta_647_1156.png          670212967    1196304 None                                                                                0          0
 464 mut   764 A2_MHV_AxA_0088_Ceta_886_761             raw/mutant/A2_MHV_AxA_0088_Ceta_886_761.png          1532637884    1203303 raw/mutant_seg/A2_MHV_AxA_0088_Ceta_886_761-muimage464_corrected.png       1594625206       2939
 465 mut   114 A2_MHV_AxA_0089_Ceta_113_544             raw/mutant/A2_MHV_AxA_0089_Ceta_113_544.png          1577778003    1205874 raw/mutant_seg/A2_MHV_AxA_0089_Ceta_113_544-muimage465_corrected.png       1355090479       2637
 466 mut   489 A2_MHV_AxA_0089_Ceta_1403_978            raw/mutant/A2_MHV_AxA_0089_Ceta_1403_978.png         3833853979    1220489 raw/mutant_seg/A2_MHV_AxA_0089_Ceta_1403_978-muimage466_corrected.png      3351804961       2484
 467 mut   910 A2_MHV_AxA_0089_Ceta_3421_2913           raw/mutant/A2_MHV_AxA_0089_Ceta_3421_2913.png         796750272    1101975 raw/mutant_seg/A2_MHV_AxA_0089_Ceta_3421_2913-muimage467_corrected.png     2832322064       2503
 468 mut    43 A2_MHV_AxA_0089_Ceta_597_3663            raw/mutant/A2_MHV_AxA_0089_Ceta_597_3663.png         1709654810    1169031 raw/mutant_seg/A2_MHV_AxA_0089_Ceta_597_3663-muimage468_corrected.png       751805977       2781
 469 mut   675 A2_MHV_AxA_0090_Ceta_1508_3641           raw/mutant/A2_MHV_AxA_0090_Ceta_1508_3641.png        1923624222    1106695 raw/mutant_seg/A2_MHV_AxA_0090_Ceta_1508_3641-muimage469_corrected.png      911087865       1981
 470 mut    58 A2_MHV_AxA_0090_Ceta_1692_2290           raw/mutant/A2_MHV_AxA_0090_Ceta_1692_2290.png        3516081167    1121524 raw/mutant_seg/A2_MHV_AxA_0090_Ceta_1692_2290-muimage470_corrected.png     2114632366       3142
 471 mut   887 A2_MHV_AxA_0090_Ceta_1731_789            raw/mutant/A2_MHV_AxA_0090_Ceta_1731_789.png          633530043    1124958 raw/mutant_seg/A2_MHV_AxA_0090_Ceta_1731_789-muimage471_corrected.png      3407978416       2565
 472 mut   512 A2_MHV_AxA_0090_Ceta_2848_3385           raw/mutant/A2_MHV_AxA_0090_Ceta_2848_3385.png        4203037659    1104841 raw/mutant_seg/A2_MHV_AxA_0090_Ceta_2848_3385-muimage472_corrected.png     3866045899       2268
 473 mut   289 A2_MHV_AxA_0090_Ceta_413_2724            raw/mutant/A2_MHV_AxA_0090_Ceta_413_2724.png         2274759448    1106391 raw/mutant_seg/A2_MHV_AxA_0090_Ceta_413_2724-muimage473_corrected.png       126273959       2930
 474 mut   742 A2_MHV_AxA_0091_Ceta_1197_3335           raw/mutant/A2_MHV_AxA_0091_Ceta_1197_3335.png        3414738661    1170728 raw/mutant_seg/A2_MHV_AxA_0091_Ceta_1197_3335-muimage474_corrected.png     1246550480       2408
 475 mut    45 A2_MHV_AxA_0091_Ceta_1219_1278           raw/mutant/A2_MHV_AxA_0091_Ceta_1219_1278.png         573767378    1157602 raw/mutant_seg/A2_MHV_AxA_0091_Ceta_1219_1278-muimage475_corrected.png     4293466574       3421
 476 mut   637 A2_MHV_AxA_0091_Ceta_1831_1667           raw/mutant/A2_MHV_AxA_0091_Ceta_1831_1667.png        3689895741    1165012 raw/mutant_seg/A2_MHV_AxA_0091_Ceta_1831_1667-muimage476_corrected.png     1910045432       3098
 477 mut    79 A2_MHV_AxA_0091_Ceta_2415_277            raw/mutant/A2_MHV_AxA_0091_Ceta_2415_277.png         1697744295    1149586 None                                                                                0          0
 478 mut   319 A2_MHV_AxA_0091_Ceta_2492_3235           raw/mutant/A2_MHV_AxA_0091_Ceta_2492_3235.png        1029187256    1172989 raw/mutant_seg/A2_MHV_AxA_0091_Ceta_2492_3235-muimage478_corrected.png     1520082526       2374
 479 mut   186 A2_MHV_AxA_0091_Ceta_2615_3708           raw/mutant/A2_MHV_AxA_0091_Ceta_2615_3708.png        3521687866    1054549 raw/mutant_seg/A2_MHV_AxA_0091_Ceta_2615_3708-muimage479_corrected.png     4282475955       3013
 480 mut   430 A2_MHV_AxA_0091_Ceta_335_744             raw/mutant/A2_MHV_AxA_0091_Ceta_335_744.png          1693926921    1156388 raw/mutant_seg/A2_MHV_AxA_0091_Ceta_335_744-muimage480_corrected.png       2048499271       2933
 481 mut   708 A2_MHV_AxA_0091_Ceta_719_950             raw/mutant/A2_MHV_AxA_0091_Ceta_719_950.png          2364792769    1154200 raw/mutant_seg/A2_MHV_AxA_0091_Ceta_719_950-muimage481_corrected.png       1754057792       2691
 482 mut   441 A2_MHV_AxA_0092_Ceta_1920_2162           raw/mutant/A2_MHV_AxA_0092_Ceta_1920_2162.png        4206201743    1094099 raw/mutant_seg/A2_MHV_AxA_0092_Ceta_1920_2162-muimage482_corrected.png     4038718443       2730
 483 mut   582 A2_MHV_AxA_0092_Ceta_1953_3747           raw/mutant/A2_MHV_AxA_0092_Ceta_1953_3747.png         328053155     939473 raw/mutant_seg/A2_MHV_AxA_0092_Ceta_1953_3747-muimage483_corrected.png     1187238311       2884
 484 mut   729 A2_MHV_AxA_0092_Ceta_3321_516            raw/mutant/A2_MHV_AxA_0092_Ceta_3321_516.png         3203587030    1117841 raw/mutant_seg/A2_MHV_AxA_0092_Ceta_3321_516-muimage484_corrected.png      2166425193       3124
 485 mut   721 A2_MHV_AxA_0092_Ceta_46_3007             raw/mutant/A2_MHV_AxA_0092_Ceta_46_3007.png          2967566403    1104982 raw/mutant_seg/A2_MHV_AxA_0092_Ceta_46_3007-muimage485_corrected.png       2327042759       2732
 486 mut   228 A2_MHV_AxA_0092_Ceta_947_361             raw/mutant/A2_MHV_AxA_0092_Ceta_947_361.png          1914265698    1104738 raw/mutant_seg/A2_MHV_AxA_0092_Ceta_947_361-muimage486_corrected.png       4069850312       2880
 487 mut   302 A2_MHV_AxA_0093_Ceta_1253_1267           raw/mutant/A2_MHV_AxA_0093_Ceta_1253_1267.png        3826519314    1097795 raw/mutant_seg/A2_MHV_AxA_0093_Ceta_1253_1267-muimage487_corrected.png     3474933737       2704
 488 mut   757 A2_MHV_AxA_0093_Ceta_1675_3052           raw/mutant/A2_MHV_AxA_0093_Ceta_1675_3052.png        3724686835    1095226 raw/mutant_seg/A2_MHV_AxA_0093_Ceta_1675_3052-muimage488_corrected.png     2024363763       2472
 489 mut   470 A2_MHV_AxA_0093_Ceta_2037_238            raw/mutant/A2_MHV_AxA_0093_Ceta_2037_238.png         3846920317    1022716 raw/mutant_seg/A2_MHV_AxA_0093_Ceta_2037_238-muimage489_corrected.png      1844041691       3208
 490 mut   623 A2_MHV_AxA_0093_Ceta_2342_3280           raw/mutant/A2_MHV_AxA_0093_Ceta_2342_3280.png         965941160    1099556 raw/mutant_seg/A2_MHV_AxA_0093_Ceta_2342_3280-muimage490_corrected.png      428173611       2714
 491 mut   468 A2_MHV_AxA_0093_Ceta_2537_1406           raw/mutant/A2_MHV_AxA_0093_Ceta_2537_1406.png        3752683378    1088912 raw/mutant_seg/A2_MHV_AxA_0093_Ceta_2537_1406-muimage491_corrected.png     1237509417       2861
 492 mut   493 A2_MHV_AxA_0094_Ceta_0_1272              raw/mutant/A2_MHV_AxA_0094_Ceta_0_1272.png            803752711    1170625 raw/mutant_seg/A2_MHV_AxA_0094_Ceta_0_1272-muimage492_corrected.png        3974480544       3906
 493 mut   797 A2_MHV_AxA_0094_Ceta_1447_1823           raw/mutant/A2_MHV_AxA_0094_Ceta_1447_1823.png        2487800833    1205093 raw/mutant_seg/A2_MHV_AxA_0094_Ceta_1447_1823-muimage493_corrected.png      365027535       2603
 494 mut   652 A2_MHV_AxA_0094_Ceta_3199_3363           raw/mutant/A2_MHV_AxA_0094_Ceta_3199_3363.png        1356178344    1219961 raw/mutant_seg/A2_MHV_AxA_0094_Ceta_3199_3363-muimage494_corrected.png      657823116       2989
 495 mut   479 A2_MHV_AxA_0094_Ceta_474_1406            raw/mutant/A2_MHV_AxA_0094_Ceta_474_1406.png         2906427525    1171923 None                                                                                0          0
 496 mut   351 A2_MHV_AxA_0095_Ceta_1080_3152           raw/mutant/A2_MHV_AxA_0095_Ceta_1080_3152.png        1101504144    1198898 raw/mutant_seg/A2_MHV_AxA_0095_Ceta_1080_3152-muimage496_corrected.png     3472046376       3505
 497 mut   400 A2_MHV_AxA_0095_Ceta_1603_2824           raw/mutant/A2_MHV_AxA_0095_Ceta_1603_2824.png        2614637349    1195929 raw/mutant_seg/A2_MHV_AxA_0095_Ceta_1603_2824-muimage497_corrected.png      845999274       2535
 498 mut   657 A2_MHV_AxA_0095_Ceta_2348_1167           raw/mutant/A2_MHV_AxA_0095_Ceta_2348_1167.png        3082908654    1194659 raw/mutant_seg/A2_MHV_AxA_0095_Ceta_2348_1167-muimage498_corrected.png     3060202391       2393
 499 mut   258 A2_MHV_AxA_0095_Ceta_2754_1662           raw/mutant/A2_MHV_AxA_0095_Ceta_2754_1662.png        2979240121    1196321 raw/mutant_seg/A2_MHV_AxA_0095_Ceta_2754_1662-muimage499_corrected.png     3662690243       3343
 500 mut   439 A2_MHV_AxA_0095_Ceta_2804_2840           raw/mutant/A2_MHV_AxA_0095_Ceta_2804_2840.png        3785667154    1199644 raw/mutant_seg/A2_MHV_AxA_0095_Ceta_2804_2840-muimage500_corrected.png     1070996805       2326
 501 mut   387 A2_MHV_AxA_0096_Ceta_1948_1639           raw/mutant/A2_MHV_AxA_0096_Ceta_1948_1639.png        1787580494    1181676 raw/mutant_seg/A2_MHV_AxA_0096_Ceta_1948_1639-muimage501_corrected.png     3398066716       2582
 502 mut   911 A2_MHV_AxA_0096_Ceta_196_1962            raw/mutant/A2_MHV_AxA_0096_Ceta_196_1962.png         1478133519    1176184 raw/mutant_seg/A2_MHV_AxA_0096_Ceta_196_1962-muimage502_corrected.png      1530649156       2592
 503 mut   631 A2_MHV_AxA_0096_Ceta_3493_1234           raw/mutant/A2_MHV_AxA_0096_Ceta_3493_1234.png        4278639415     948868 raw/mutant_seg/A2_MHV_AxA_0096_Ceta_3493_1234-muimage503_corrected.png     1455838327       2564
 504 mut   813 A2_MHV_AxA_0097_Ceta_1264_1389           raw/mutant/A2_MHV_AxA_0097_Ceta_1264_1389.png        1098536816    1115337 raw/mutant_seg/A2_MHV_AxA_0097_Ceta_1264_1389-muimage504_corrected.png      500955066       2498
 505 mut   360 A2_MHV_AxA_0097_Ceta_1342_1039           raw/mutant/A2_MHV_AxA_0097_Ceta_1342_1039.png        3670340297    1112399 raw/mutant_seg/A2_MHV_AxA_0097_Ceta_1342_1039-muimage505_corrected.png     3996296538       2920
 506 mut   128 A2_MHV_AxA_0097_Ceta_2259_1534           raw/mutant/A2_MHV_AxA_0097_Ceta_2259_1534.png        3882428105    1119464 raw/mutant_seg/A2_MHV_AxA_0097_Ceta_2259_1534-muimage506_corrected.png      708199582       3737
 507 mut   580 A2_MHV_AxA_0097_Ceta_3460_1890           raw/mutant/A2_MHV_AxA_0097_Ceta_3460_1890.png         380623816     941639 raw/mutant_seg/A2_MHV_AxA_0097_Ceta_3460_1890-muimage507_corrected.png     1450648000       2783
 508 mut   135 A2_MHV_AxA_0097_Ceta_480_3513            raw/mutant/A2_MHV_AxA_0097_Ceta_480_3513.png         3309792849    1115026 raw/mutant_seg/A2_MHV_AxA_0097_Ceta_480_3513-muimage508_corrected.png      1162665947       2624
 509 mut   346 A2_MHV_AxA_0097_Ceta_546_2657            raw/mutant/A2_MHV_AxA_0097_Ceta_546_2657.png         1784230119    1115613 raw/mutant_seg/A2_MHV_AxA_0097_Ceta_546_2657-muimage509_corrected.png      2383741409       2528
 510 mut   333 A2_MHV_AxA_0098_Ceta_1770_2446           raw/mutant/A2_MHV_AxA_0098_Ceta_1770_2446.png        3319721280    1143770 raw/mutant_seg/A2_MHV_AxA_0098_Ceta_1770_2446-muimage510_corrected.png     3651184348       2542
 511 mut   130 A2_MHV_AxA_0098_Ceta_2726_1617           raw/mutant/A2_MHV_AxA_0098_Ceta_2726_1617.png        2193102557    1161892 raw/mutant_seg/A2_MHV_AxA_0098_Ceta_2726_1617-muimage511_corrected.png      838927811       2958
 512 mut   928 A2_MHV_AxA_0098_Ceta_541_1550            raw/mutant/A2_MHV_AxA_0098_Ceta_541_1550.png          143693625    1159645 raw/mutant_seg/A2_MHV_AxA_0098_Ceta_541_1550-muimage512_corrected.png      1421537939       2977
 513 mut   651 A2_MHV_AxA_0099_Ceta_1948_3035           raw/mutant/A2_MHV_AxA_0099_Ceta_1948_3035.png        2028044987    1129743 raw/mutant_seg/A2_MHV_AxA_0099_Ceta_1948_3035-muimage513_corrected.png     2626492117       2026
 514 mut   518 A2_MHV_AxA_0099_Ceta_2704_2384           raw/mutant/A2_MHV_AxA_0099_Ceta_2704_2384.png        1969440285    1135756 raw/mutant_seg/A2_MHV_AxA_0099_Ceta_2704_2384-muimage514_corrected.png      634047676       2460
 515 mut   611 A2_MHV_AxA_0099_Ceta_2893_900            raw/mutant/A2_MHV_AxA_0099_Ceta_2893_900.png         2303851144    1135513 raw/mutant_seg/A2_MHV_AxA_0099_Ceta_2893_900-muimage515_corrected.png      3334398751       2878
 516 mut   505 A2_MHV_AxA_0099_Ceta_3004_1423           raw/mutant/A2_MHV_AxA_0099_Ceta_3004_1423.png        1422106802    1132678 raw/mutant_seg/A2_MHV_AxA_0099_Ceta_3004_1423-muimage516_corrected.png     3974252367       2875
 517 mut   353 A2_MHV_AxA_0099_Ceta_458_2618            raw/mutant/A2_MHV_AxA_0099_Ceta_458_2618.png          327171344    1099471 raw/mutant_seg/A2_MHV_AxA_0099_Ceta_458_2618-muimage517_corrected.png      3400030356       2968
 518 mut    16 A2_MHV_AxA_0099_Ceta_858_3268            raw/mutant/A2_MHV_AxA_0099_Ceta_858_3268.png          791543313    1121286 raw/mutant_seg/A2_MHV_AxA_0099_Ceta_858_3268-muimage518_corrected.png      1643018277       2525
 519 wt    328 MHVWT_A70001_1418_3325                   raw/wt/MHVWT_A70001_1418_3325.png                    1796381829    1183952 None                                                                                0          0
 520 wt    404 MHVWT_A70001_2037_480                    raw/wt/MHVWT_A70001_2037_480.png                     1412417437    1181958 None                                                                                0          0
 521 wt     80 MHVWT_A70001_3002_1457                   raw/wt/MHVWT_A70001_3002_1457.png                    1467384232    1186935 None                                                                                0          0
 522 wt    509 MHVWT_A70001_646_2460                    raw/wt/MHVWT_A70001_646_2460.png                     1893704050    1173897 None                                                                                0          0
 523 wt    572 MHVWT_A70002_0_2828                      raw/wt/MHVWT_A70002_0_2828.png                        987987192    1187766 None                                                                                0          0
 524 wt    552 MHVWT_A70002_1055_534                    raw/wt/MHVWT_A70002_1055_534.png                     2477623000    1195317 None                                                                                0          0
 525 wt    140 MHVWT_A70002_1498_1011                   raw/wt/MHVWT_A70002_1498_1011.png                    3801840813    1202993 None                                                                                0          0
 526 wt    418 MHVWT_A70002_1535_396                    raw/wt/MHVWT_A70002_1535_396.png                     3050613628    1206730 None                                                                                0          0
 527 wt    576 MHVWT_A70002_2329_2422                   raw/wt/MHVWT_A70002_2329_2422.png                    3291507795    1224481 None                                                                                0          0
 528 wt    170 MHVWT_A70002_2780_488                    raw/wt/MHVWT_A70002_2780_488.png                     2547701118    1223441 None                                                                                0          0
 529 wt     99 MHVWT_A70002_3294_3325                   raw/wt/MHVWT_A70002_3294_3325.png                    3004102120    1221838 None                                                                                0          0
 530 wt    208 MHVWT_A70002_445_509                     raw/wt/MHVWT_A70002_445_509.png                      2152990032    1185195 None                                                                                0          0
 531 wt    372 MHVWT_A70003_1368_848                    raw/wt/MHVWT_A70003_1368_848.png                      829257452    1048925 None                                                                                0          0
 532 wt    726 MHVWT_A70003_2229_1733                   raw/wt/MHVWT_A70003_2229_1733.png                    2401500298    1024768 None                                                                                0          0
 533 wt      6 MHVWT_A70003_2266_3212                   raw/wt/MHVWT_A70003_2266_3212.png                    2711166935    1030796 None                                                                                0          0
 534 wt    459 MHVWT_A70003_825_3358                    raw/wt/MHVWT_A70003_825_3358.png                     3622861759    1025777 None                                                                                0          0
 535 wt    770 MHVWT_A70003_926_1386                    raw/wt/MHVWT_A70003_926_1386.png                     3861821131    1043042 None                                                                                0          0
 536 wt     48 MHVWT_A70004_1515_2782                   raw/wt/MHVWT_A70004_1515_2782.png                    3791287470    1076144 None                                                                                0          0
 537 wt    450 MHVWT_A70004_2358_1094                   raw/wt/MHVWT_A70004_2358_1094.png                    3190536843    1068392 None                                                                                0          0
 538 wt    634 MHVWT_A70004_2379_1516                   raw/wt/MHVWT_A70004_2379_1516.png                     697045899    1069131 None                                                                                0          0
 539 wt     81 MHVWT_A70004_859_3032                    raw/wt/MHVWT_A70004_859_3032.png                     3924121473    1075962 None                                                                                0          0
 540 wt    692 MHVWT_A70005_0_3316                      raw/wt/MHVWT_A70005_0_3316.png                       3001596447    1142315 None                                                                                0          0
 541 wt    388 MHVWT_A70005_1043_2335                   raw/wt/MHVWT_A70005_1043_2335.png                    3432909352    1138745 None                                                                                0          0
 542 wt     31 MHVWT_A70005_2124_2247                   raw/wt/MHVWT_A70005_2124_2247.png                    2148594088    1135848 None                                                                                0          0
 543 wt    230 MHVWT_A70005_3269_622                    raw/wt/MHVWT_A70005_3269_622.png                     1607426639    1147743 None                                                                                0          0
 544 wt    609 MHVWT_A70006_0_292                       raw/wt/MHVWT_A70006_0_292.png                        3877686213    1057476 None                                                                                0          0
 545 wt    329 MHVWT_A70006_1343_1696                   raw/wt/MHVWT_A70006_1343_1696.png                    3031786112    1057704 None                                                                                0          0
 546 wt    663 MHVWT_A70006_1794_655                    raw/wt/MHVWT_A70006_1794_655.png                     1554631723    1065870 None                                                                                0          0
 547 wt    568 MHVWT_A70006_2759_2201                   raw/wt/MHVWT_A70006_2759_2201.png                    1864942365    1074941 None                                                                                0          0
 548 wt    846 MHVWT_A70006_3052_1483                   raw/wt/MHVWT_A70006_3052_1483.png                    2181545928    1062776 None                                                                                0          0
 549 wt    275 MHVWT_A70006_3227_167                    raw/wt/MHVWT_A70006_3227_167.png                     1570179038     912090 None                                                                                0          0
 550 wt    227 MHVWT_A70006_3394_622                    raw/wt/MHVWT_A70006_3394_622.png                     1052479318    1001383 None                                                                                0          0
 551 wt    144 MHVWT_A70006_416_797                     raw/wt/MHVWT_A70006_416_797.png                      2874157302    1040376 None                                                                                0          0
 552 wt    483 MHVWT_A70006_504_1198                    raw/wt/MHVWT_A70006_504_1198.png                     3032850995    1028278 None                                                                                0          0
 553 wt    646 MHVWT_A70006_7_948                       raw/wt/MHVWT_A70006_7_948.png                        2486380195    1050734 None                                                                                0          0
 554 wt    131 MHVWT_A70006_900_3220                    raw/wt/MHVWT_A70006_900_3220.png                      810976278    1069619 None                                                                                0          0
 555 wt    437 MHVWT_A70007_1434_3668                   raw/wt/MHVWT_A70007_1434_3668.png                    3691260388    1024159 None                                                                                0          0
 556 wt    864 MHVWT_A70007_144_852                     raw/wt/MHVWT_A70007_144_852.png                      1689549977    1091829 None                                                                                0          0
 557 wt    604 MHVWT_A70007_2442_2560                   raw/wt/MHVWT_A70007_2442_2560.png                     536989638    1085858 None                                                                                0          0
 558 wt    284 MHVWT_A70007_2667_3116                   raw/wt/MHVWT_A70007_2667_3116.png                    3365799495    1085031 None                                                                                0          0
 559 wt    918 MHVWT_A70007_2768_2661                   raw/wt/MHVWT_A70007_2768_2661.png                    2880953039    1086947 None                                                                                0          0
 560 wt    381 MHVWT_A70007_2814_1144                   raw/wt/MHVWT_A70007_2814_1144.png                    3535143948    1085152 None                                                                                0          0
 561 wt    667 MHVWT_A70007_3127_2982                   raw/wt/MHVWT_A70007_3127_2982.png                    3237719809    1089054 None                                                                                0          0
 562 wt    392 MHVWT_A70007_817_3254                    raw/wt/MHVWT_A70007_817_3254.png                     2521557147    1060123 None                                                                                0          0
 563 wt    433 MHVWT_A70008_198_452                     raw/wt/MHVWT_A70008_198_452.png                      1060564362    1050131 None                                                                                0          0
 564 wt    324 MHVWT_A70008_2316_3516                   raw/wt/MHVWT_A70008_2316_3516.png                    2032469650    1074439 None                                                                                0          0
 565 wt    334 MHVWT_A70008_3070_2850                   raw/wt/MHVWT_A70008_3070_2850.png                    2015313706    1075830 None                                                                                0          0
 566 wt     32 MHVWT_A70009_1535_626                    raw/wt/MHVWT_A70009_1535_626.png                     2692203896     985127 None                                                                                0          0
 567 wt    235 MHVWT_A70009_1995_957                    raw/wt/MHVWT_A70009_1995_957.png                     3771013712     975883 None                                                                                0          0
 568 wt    419 MHVWT_A70009_616_3181                    raw/wt/MHVWT_A70009_616_3181.png                     2838431475     951364 None                                                                                0          0
 569 wt    354 MHVWT_A70009_855_2795                    raw/wt/MHVWT_A70009_855_2795.png                     3478283876     918735 None                                                                                0          0
 570 wt     28 MHVWT_A70010_1600_1605                   raw/wt/MHVWT_A70010_1600_1605.png                    1021723176    1105785 None                                                                                0          0
 571 wt    129 MHVWT_A70010_2119_1251                   raw/wt/MHVWT_A70010_2119_1251.png                     404011199    1117475 None                                                                                0          0
 572 wt    241 MHVWT_A70010_589_1973                    raw/wt/MHVWT_A70010_589_1973.png                     3607368793    1090455 None                                                                                0          0
 573 wt    858 MHVWT_A70011_1549_1485                   raw/wt/MHVWT_A70011_1549_1485.png                     816676712    1025479 None                                                                                0          0
 574 wt     37 MHVWT_A70011_189_3190                    raw/wt/MHVWT_A70011_189_3190.png                     3171578483    1042046 None                                                                                0          0
 575 wt    369 MHVWT_A70011_1931_1178                   raw/wt/MHVWT_A70011_1931_1178.png                    1280272582    1028935 None                                                                                0          0
 576 wt    119 MHVWT_A70011_2666_387                    raw/wt/MHVWT_A70011_2666_387.png                     3367178001    1066295 None                                                                                0          0
 577 wt    107 MHVWT_A70011_676_3107                    raw/wt/MHVWT_A70011_676_3107.png                     3839982274    1039020 None                                                                                0          0
 578 wt    178 MHVWT_A70012_1071_819                    raw/wt/MHVWT_A70012_1071_819.png                     3005696838     977140 None                                                                                0          0
 579 wt    463 MHVWT_A70012_1710_3094                   raw/wt/MHVWT_A70012_1710_3094.png                    1972574993     999797 None                                                                                0          0
 580 wt    264 MHVWT_A70012_2243_2937                   raw/wt/MHVWT_A70012_2243_2937.png                    4091233515     995713 None                                                                                0          0
 581 wt    693 MHVWT_A70012_2252_2267                   raw/wt/MHVWT_A70012_2252_2267.png                    3368162557     997345 None                                                                                0          0
 582 wt    367 MHVWT_A70013_2013_419                    raw/wt/MHVWT_A70013_2013_419.png                     1882198404    1115246 None                                                                                0          0
 583 wt    377 MHVWT_A70013_2091_1458                   raw/wt/MHVWT_A70013_2091_1458.png                    3883902017    1107803 None                                                                                0          0
 584 wt    299 MHVWT_A70013_2229_787                    raw/wt/MHVWT_A70013_2229_787.png                     3673852637    1111825 None                                                                                0          0
 585 wt    385 MHVWT_A70013_3176_217                    raw/wt/MHVWT_A70013_3176_217.png                     3146862240    1009218 None                                                                                0          0
 586 wt    610 MHVWT_A70013_3350_1839                   raw/wt/MHVWT_A70013_3350_1839.png                    1720682934    1094048 None                                                                                0          0
 587 wt    431 MHVWT_A70013_60_2538                     raw/wt/MHVWT_A70013_60_2538.png                      1804108030    1111653 None                                                                                0          0
 588 wt    916 MHVWT_A70014_0_1403                      raw/wt/MHVWT_A70014_0_1403.png                       3621959431    1060617 None                                                                                0          0
 589 wt    309 MHVWT_A70014_1191_1780                   raw/wt/MHVWT_A70014_1191_1780.png                     942559992    1080958 None                                                                                0          0
 590 wt    461 MHVWT_A70014_869_2818                    raw/wt/MHVWT_A70014_869_2818.png                     1169789999    1077026 None                                                                                0          0
 591 wt     51 MHVWT_A70015_1439_3498                   raw/wt/MHVWT_A70015_1439_3498.png                    2452355988    1128691 None                                                                                0          0
 592 wt    263 MHVWT_A70015_2611_1040                   raw/wt/MHVWT_A70015_2611_1040.png                    3886901189    1094036 None                                                                                0          0
 593 wt    850 MHVWT_A70015_671_943                     raw/wt/MHVWT_A70015_671_943.png                       208074120    1117491 None                                                                                0          0
 594 wt    734 MHVWT_A70016_1200_1292                   raw/wt/MHVWT_A70016_1200_1292.png                    2615656036    1081232 None                                                                                0          0
 595 wt     78 MHVWT_A70016_1255_1807                   raw/wt/MHVWT_A70016_1255_1807.png                    3316123283    1094922 None                                                                                0          0
 596 wt    752 MHVWT_A70017_0_787                       raw/wt/MHVWT_A70017_0_787.png                        3105122077    1154758 None                                                                                0          0
 597 wt    810 MHVWT_A70017_235_3176                    raw/wt/MHVWT_A70017_235_3176.png                     1035837106    1172350 None                                                                                0          0
 598 wt    720 MHVWT_A70017_2496_1835                   raw/wt/MHVWT_A70017_2496_1835.png                    3924288940    1177428 None                                                                                0          0
 599 wt    196 MHVWT_A70017_3180_2928                   raw/wt/MHVWT_A70017_3180_2928.png                    1037864491    1194568 None                                                                                0          0
 600 wt     13 MHVWT_A70018_0_2354                      raw/wt/MHVWT_A70018_0_2354.png                        890335807    1146256 None                                                                                0          0
 601 wt    292 MHVWT_A70018_1889_1917                   raw/wt/MHVWT_A70018_1889_1917.png                    3101785972    1143226 None                                                                                0          0
 602 wt    578 MHVWT_A70018_1940_2836                   raw/wt/MHVWT_A70018_1940_2836.png                    3607266699    1151041 None                                                                                0          0
 603 wt    358 MHVWT_A70018_1972_2340                   raw/wt/MHVWT_A70018_1972_2340.png                     593359943    1135697 None                                                                                0          0
 604 wt    812 MHVWT_A70018_3029_1582                   raw/wt/MHVWT_A70018_3029_1582.png                     896416959    1173386 None                                                                                0          0
 605 wt    111 MHVWT_A70019_1103_3144                   raw/wt/MHVWT_A70019_1103_3144.png                    2481620595    1029525 None                                                                                0          0
 606 wt    432 MHVWT_A70019_1416_295                    raw/wt/MHVWT_A70019_1416_295.png                     2411033592    1070668 None                                                                                0          0
 607 wt    856 MHVWT_A70019_2004_3186                   raw/wt/MHVWT_A70019_2004_3186.png                    2707981589    1067070 None                                                                                0          0
 608 wt     44 MHVWT_A70019_2748_1587                   raw/wt/MHVWT_A70019_2748_1587.png                    1816400219    1069353 None                                                                                0          0
 609 wt    352 MHVWT_A70019_717_2377                    raw/wt/MHVWT_A70019_717_2377.png                     4003035527    1032032 None                                                                                0          0
 610 wt    517 MHVWT_A70020_175_2143                    raw/wt/MHVWT_A70020_175_2143.png                     2708531780    1018636 None                                                                                0          0
 611 wt    679 MHVWT_A70020_1912_851                    raw/wt/MHVWT_A70020_1912_851.png                     1572511639    1030324 None                                                                                0          0
 612 wt    632 MHVWT_A70020_2528_277                    raw/wt/MHVWT_A70020_2528_277.png                     1329321908    1021185 None                                                                                0          0
 613 wt     77 MHVWT_A70020_2905_3590                   raw/wt/MHVWT_A70020_2905_3590.png                    2499572558    1028815 None                                                                                0          0
 614 wt    511 MHVWT_A70020_966_1187                    raw/wt/MHVWT_A70020_966_1187.png                     1408180448    1019464 None                                                                                0          0
